香港,#genre#
好消息,http://sedum.notessedum.com/320577bce3f32a1e45c9a68204b3c3a4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7794249cb3e03dda62f0aa72e7de9f73/index.m3u8
原住民族電視台,http://sedum.notessedum.com/c9415e78d329ef9cd43caa4c3bccca2e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/873826869da613cd8e979bcefadee75b/index.m3u8
客家電視台,http://sedum.notessedum.com/3d1ee8fe4d4b96e999f1d3b09fbe3db1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7fd929768a03254a57cffef8a4e57e7e/index.m3u8
BBC News,http://sedum.notessedum.com/830708e50373ee4abf4da79ce6b36e2e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5885822c3c865809181a2a9e8eb0b300/index.m3u8
Discovery,http://sedum.notessedum.com/d84f49d59fb70c5ba73f26620dfefceb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/dfd20be5b2307bdb35a204af8f3f5dbe/index.m3u8
TLC旅遊生活,http://sedum.notessedum.com/f9e8b34f205db9b7321bf22648daff3c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/831ccae7ebca870636a2f888b3148b22/index.m3u8
動物星球,http://sedum.notessedum.com/2a91515d3ad9703cf0d662f6baba666e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5b5cf7fc966b607cf8e6489be040ea0d/index.m3u8
動物星球,http://sedum.notessedum.com/28031b6e6189c2cf5bf9f66597be89d2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4ab0f9ea5451c0c4888cb08bb2142ef3/index.m3u8
CN卡通,http://sedum.notessedum.com/6f12794618abb079a9eb9156edc3ff4b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/08b3822c0d5565909ab066b6d30754fa/index.m3u8
CN卡通,http://sedum.notessedum.com/2adeab4d46d7e613122f7ccefd827c60/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/050a49e49bcca537e283a0c5a6b47721/index.m3u8
CN卡通,http://sedum.notessedum.com/02d8a9d076c84500003cda52ce6fa720/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/136abb6a0a08cd58619b6f891a8e2614/index.m3u8
尼克兒童頻道,http://sedum.notessedum.com/38edd0091a49d7a5a76764aaa35085f7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d6b0daff17d119f721fb517baa497946/index.m3u8
尼克兒童頻道,http://sedum.notessedum.com/7fe673fd4127dd78120b49ac7053ee7a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c88303e804756ceb9c1786a6823560bb/index.m3u8
MOMO親子台,http://sedum.notessedum.com/29b50bdc06a9fc7f349fa0615dda2dfa/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4a423bb41dcfe91eb30eea8eaa9a50da/index.m3u8
MOMO親子台,http://sedum.notessedum.com/fc49fc4e6b23a453d48d1096643ff748/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d078a7f33de856bc12aa38f366ae7a2b/index.m3u8
東森幼幼台,http://sedum.notessedum.com/11239d8c33c88a72cd297d81d4a17373/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6cea9898c79a851cc13c84b2dacb3d6a/index.m3u8
東森幼幼台,http://sedum.notessedum.com/d892492e25039582bec9a3adeba49c4e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9dd05d5f0160a055ef779b90c3531ba2/index.m3u8
緯來綜合台,http://sedum.notessedum.com/6e2f2c6bc28c77bbea38e35898731169/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d495f654245555cb883ad3e16e947f43/index.m3u8
緯來綜合台,http://sedum.notessedum.com/cb67411c575d81385f44fad9739e2502/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/67861e2c7246a221e16e2e81e403025f/index.m3u8
緯來綜合台,http://sedum.notessedum.com/d95854f5a63faf57b859d47653fe88b5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c6badb7d75538e50977d00f24b6d4f5f/index.m3u8
八大第一台,http://sedum.notessedum.com/2a3b40944e7fd9e2ad35ef1ac72bf9c2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/821abd7ab9832a0434b8e37750bcd72e/index.m3u8
八大第一台,http://sedum.notessedum.com/6aee8bf6b37c2ad768bffa6507f9051e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/afcdf42d94e3a495c6f8b13192b0f03b/index.m3u8
八大綜合台,http://sedum.notessedum.com/218d3047b7d927c0cdc0de54df9a90e7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6cc19ce955241ebbfb71123bd0f01eff/index.m3u8
八大綜合台,http://sedum.notessedum.com/574680aa07aabb3d484768b257a5705c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b377b9057edded88791ae220d0b106f0/index.m3u8
三立台灣台,http://sedum.notessedum.com/6ee6acde9d7170267b2b261676665206/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ec5f57fe8d05ded726bb709b878b8d8a/index.m3u8
三立台灣台,http://sedum.notessedum.com/93ac539b44ff4e45115fa4c68850b7f8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fd82eb4a424d17842209115d124d3eeb/index.m3u8
三立台灣台,http://sedum.notessedum.com/53ef686a1d34a0c348d53583f462643d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/18be71dd7ef072774d8d92601656c950/index.m3u8
三立台灣台,http://sedum.notessedum.com/975216b847bd1139656f36385f2013bd/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d74d8ab1db84bbf42147db5f6fa51627/index.m3u8
三立台灣台,http://sedum.notessedum.com/acfbc6cdb9ff2f32cab7d9c30494af56/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a2f42c5a838783ceaf79d6f047c6b946/index.m3u8
三立都會台,http://sedum.notessedum.com/0944012fb43a799c9076c8df79c98b7c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8b10a6e84ace13d830b1ba7dae18d29c/index.m3u8
三立都會台,http://sedum.notessedum.com/2c9a689be0948ffabf0f3a93c73acb2f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2ac6e5a441e962b1ef6d106b2a754097/index.m3u8
三立都會台,http://sedum.notessedum.com/1aab7c3a13b19a15b4638e63f5ae3cce/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1049b07486a17fbf98bb51008069b13e/index.m3u8
三立都會台,http://sedum.notessedum.com/7616c5750d0a25ac62a1e531315e8021/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/90aaeec44b149bba2078ad6d8a549a88/index.m3u8
三立都會台,http://sedum.notessedum.com/b91570492c4ae238aa992f4f01ffa65c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/26d3dd4326b65fd977580b6cd4b87a57/index.m3u8
華藝MBC綜合台,http://sedum.notessedum.com/49b488ce2580b171dfdbb309fdfa3d67/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/53a545936693869fa21a6c02918a3325/index.m3u8
東森綜合台,http://sedum.notessedum.com/8495a5b427d9a393c9d7f2ba053ddfdc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7f8e77c3c97a24aac8242cda3093fa92/index.m3u8
東森綜合台,http://sedum.notessedum.com/251759f18436c3b898d1d43e8a44b4f2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/660035118cbc81304a95c56119f42e88/index.m3u8
東森綜合台,http://sedum.notessedum.com/9b17764e96920f7049af0a622137b48c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7f02b81eb2fb91a1f61f8118ce12128c/index.m3u8
東森超視,http://sedum.notessedum.com/4fdd89d209a028805659bc2b94320e36/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/95a67e23363d75169db60873961b3a22/index.m3u8
東森超視,http://sedum.notessedum.com/cfb6837404b2803998e103ee3e98fbbf/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/30fde89756f36a75ac193e7fb4c8ca15/index.m3u8
東森購物2台,http://sedum.notessedum.com/d9edf73f1b39d41110d3c861e5bc715e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ce044b58a3ab6317f999b3bc7bd9a824/index.m3u8
中天綜合台,http://sedum.notessedum.com/1d16669596605cedf7fdb91271ec6df4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/217ab4b416841ac312b297269de7ee93/index.m3u8
中天綜合台,http://sedum.notessedum.com/5d12433f64f5974dea19c4b2dd496796/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/64f4504696d5d9a67504a604f0eebbc4/index.m3u8
東風衛視台,http://sedum.notessedum.com/01496eeb9c2b7b87b83b48fe3efc59be/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d8af86d610751cd05c062c40fd4112c1/index.m3u8
年代MUCH台,http://sedum.notessedum.com/777945dc1fad84121f747424831a7ebe/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f0c0677bab16cfa486f97e7a3a79d501/index.m3u8
中天娛樂台,http://sedum.notessedum.com/fd6a6c6aebf44006a6ec45156bc34cf5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/354093dcb9cb8859c3ab617fbc162ee4/index.m3u8
中天娛樂台,http://sedum.notessedum.com/c0cbb948662d8fc3e5cf1fb43aa0fecf/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fd5c9c70c9d8edc6112db41b464d694e/index.m3u8
東森戲劇台,http://sedum.notessedum.com/72dea2024d0004363c60964fa4ed3258/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/314cf0271b6803995f893931d9030bed/index.m3u8
東森戲劇台,http://sedum.notessedum.com/d0c001dabb6440e47a2a35bd2a6a3e83/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/aadd1e76629186443befa65d2a067306/index.m3u8
東森戲劇台,http://sedum.notessedum.com/3a2f74a58b891fd0cc4cd4ce955f34cc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3376f2c961e40eba6cc94c36fa8b22c0/index.m3u8
八大戲劇台,http://sedum.notessedum.com/898f975f59bf974eef9a075e3c87df6c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/976696ab37365fc0d103e65f2d3161da/index.m3u8
八大戲劇台,http://sedum.notessedum.com/938efcbbc70989e3f6c44868e61f0097/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f6dabd3f8bf91e41c8a6de1f43360b54/index.m3u8
TVBS歡樂台,http://sedum.notessedum.com/55f05ca1d3e9d3d2f62b29308e5ee576/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8fc8681c481cc708bd309d4cae8593ac/index.m3u8
緯來戲劇台,http://sedum.notessedum.com/78ebc4cff4d3df888a5219f23fb5b48d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5550ed499f41d608dd076d0b0e48015e/index.m3u8
緯來戲劇台,http://sedum.notessedum.com/b3f83f5a3c0c1647a69cfc86db9787ca/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/99297a230b5730a9084fb4180f83a4d7/index.m3u8
高點電視台,http://sedum.notessedum.com/46b3e019edd029c2f756fa8fab59a46c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ce2fe79059919ef22549a6387deec240/index.m3u8
東森購物3台,http://sedum.notessedum.com/b669978fd27c7ac93cd51b53136884cb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8ae3b1032590d854cca85435add31e7f/index.m3u8
東森購物1台,http://sedum.notessedum.com/e1ac85c8ddde4919d0c70530e3c905fa/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/19cdfcfc274b1b3a27829d39fb2bde8b/index.m3u8
中天亞洲台,http://sedum.notessedum.com/8d2217e77ac5d54073c89529506294a9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/78a09e1919e060fe65c464af04f255a0/index.m3u8
三立iNEWS新聞台,http://sedum.notessedum.com/89889c41541b21a4c593bbf893d864a8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/525003f1e23185beb045816e2cd73deb/index.m3u8
壹電視新聞,http://sedum.notessedum.com/a49153c2f60c6ac48cf3090f47ca946a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b7e9d90e427aa45ca9091c55e0cd1b86/index.m3u8
壹電視新聞,http://sedum.notessedum.com/9b186bf77e47af060cdb76f95d2d6b7a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ef5fa393563a0e0f5244085298476016/index.m3u8
壹電視新聞,http://sedum.notessedum.com/fc3861b29b7e57dd8ba84be5a3ab43b3/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/84fc464312395523e32204b9c0cb714a/index.m3u8
年代新聞,http://sedum.notessedum.com/c652a2726217ab25cae38dbb3b81f444/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7596c5d18258779cc2476e162fc226cf/index.m3u8
年代新聞,http://sedum.notessedum.com/4137abca385c2100024bde6f74e70f22/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/da396e776e0fcc1b36ee38c1272d8d56/index.m3u8
年代新聞,http://sedum.notessedum.com/18e683f42c123f629a5bc2177bb36d79/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/689c0230dd567562bd42d3ee12b3d490/index.m3u8
年代新聞,http://sedum.notessedum.com/7220c0d1ade2faff7802a345b527180e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4701c27ad5e5759bea1a73b04c0cb79d/index.m3u8
年代新聞,http://sedum.notessedum.com/fddac5fd12adc5561f4b21ec063116dd/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/70d039b2ba10c47afd352657d851507c/index.m3u8
東森新聞,http://sedum.notessedum.com/c68c2c383fa92028421ab2a1cff55aca/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f88bbfc5f7056ed35b4b61029dc3f7e2/index.m3u8
中天新聞,http://sedum.notessedum.com/289cdc87833f2a1a40864fd225ee1855/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ec8c0168309db8e5185b5d69bc063c76/index.m3u8
民視新聞,http://sedum.notessedum.com/323c26f0b6f76ffad3f55cef55add3a7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e3264b971be0e1aa3610c1e90eed5b24/index.m3u8
三立新聞,http://sedum.notessedum.com/0f1825dc1df968d6e25be144889d844f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a20105c3affc0785f361cdd41dfb7be5/index.m3u8
三立新聞,http://sedum.notessedum.com/1f08de5cb99a11e202dd3250f8c0080b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e3d761541c925e720cf235a9c6dc313f/index.m3u8
TVBS 新聞台,http://sedum.notessedum.com/d5a8c3ed7facdf89f8bc8159f5b1f3c5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e6b0d35324cdfd4c9caebb3015133051/index.m3u8
TVBS 新聞台,http://sedum.notessedum.com/224df0f6dff7282625e5fb115fa7c01c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1d08c9573f223d517943fd20c6bc0090/index.m3u8
TVBS,http://sedum.notessedum.com/e7246cb0815185a87f8024c20a1ba216/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b8414af9103aa0657c103afe1a2388ad/index.m3u8
東森財經新聞,http://sedum.notessedum.com/9ea37b250738d62b0d7ecf5c5700b7ae/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/369608df43903e0e0327b6fa6ba7c372/index.m3u8
非凡新聞,http://sedum.notessedum.com/3d2fb1cc9999b03c01630240ba6ad0f0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/aba689d21d49753d28c2e4efbe3df89d/index.m3u8
CATCHPLAY電影台,http://sedum.notessedum.com/2076e242b85b108dad78a4dd13d42df8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d4fc9d69f6bc081afea847b4214b3d46/index.m3u8
東森電影台,http://sedum.notessedum.com/9add5292d92a6b5c6b0e57770235bf62/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b65fb88c25bb023b6daae860405b703e/index.m3u8
東森電影台,http://sedum.notessedum.com/19bfd38e19cd7a160ae64968f9fff51a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/936cc9b4f5c57a3d4e559aa063b89fb9/index.m3u8
東森電影台,http://sedum.notessedum.com/a34d5e90421a2c83ec244dc449ddc67c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/bed363000ef3b4e3e9c14eef99f13a88/index.m3u8
緯來電影台,http://sedum.notessedum.com/57f04a86302b55f730b14fc71be8ef59/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3a3dc6abbfd332170c6bc976e4a9f6c0/index.m3u8
緯來電影台,http://sedum.notessedum.com/0ea82dfa6df989397b0519405b5fb308/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4a18061f913058321d545a8c19edf859/index.m3u8
緯來電影台,http://sedum.notessedum.com/7b2d2715a24582d5f9c997e3a10fedab/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d2b128395632dbd893e3fa0eb5bdf2e1/index.m3u8
LS龍祥電影台,http://sedum.notessedum.com/625ffc1bc417cefca209f12ee54f8240/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4b309abaee5850195ad4eb0c3120da51/index.m3u8
LS龍祥電影台,http://sedum.notessedum.com/2704b89729ea5a28205b433c457d5128/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8bd04ae5cd28d0aa02619bba89ce0967/index.m3u8
HBO,http://sedum.notessedum.com/556022eff93f7794ce2d83d3086f3694/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8dadaf803ef4262ea03b67edb3bffa7b/index.m3u8
東森洋片台,http://sedum.notessedum.com/130bdbeb3922fed73b95d5000e550bf4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9c35eabf3b3daef309463355a326d5d9/index.m3u8
東森洋片台,http://sedum.notessedum.com/e72a0d54b35e37d642f9fce45c3d4bae/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/12447736998bd775f346418a79b7af81/index.m3u8
AXN,http://sedum.notessedum.com/864685062c3edc06ddd5f36b074661a6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/27f0ff9b0c201213b664405e21c1acde/index.m3u8
好萊塢電影台,http://sedum.notessedum.com/6057c4197ab3bcac8fbc168e4a6bb80c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3a363dbe8971ec9de33755ec15df91d9/index.m3u8
amc電影台HD,http://sedum.notessedum.com/47c64e99f0daf425c0a5a8402ee4842f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7276a69a0f014967fc4c7bd7363fefe5/index.m3u8
CINEMAX,http://sedum.notessedum.com/fcdaac7d7ee29ecb4cd831129dfe4f44/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b4fe34d0307f7c60ec25bb3aed1788df/index.m3u8
緯來育樂台,http://sedum.notessedum.com/fcca8441b128eefc3699ffd4931cd25f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6296e38a415a39df2da1b04da0a6b9c9/index.m3u8
緯來育樂台,http://sedum.notessedum.com/56097bedabfe90fca8ef8a2bb0838208/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c051064bcda640cffdd3031e7ff06ce6/index.m3u8
緯來育樂台,http://sedum.notessedum.com/0556b60018908ccd925590a645f27586/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f191cec94c0e88a38652e690dd2bb625/index.m3u8
緯來體育台,http://sedum.notessedum.com/39d155f852a52d30fab1bcb8858456be/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a7178279eb9b4c2208a12244cb9eb1cb/index.m3u8
緯來體育台,http://sedum.notessedum.com/fb4fc73f492e4d03ec4a4bc3ea228d1d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/39f94bc315caee23694a3083ea457146/index.m3u8
DAZN 1,http://sedum.notessedum.com/a97fa84356a70eb5616922365024c91b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/19e0bb32856b9c9f0893a5f11be8a7b5/index.m3u8
DAZN 2,http://sedum.notessedum.com/29fe53132d3011c1f83d0be93e225d97/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0e45ced3e6f9cb9698cb92c352e82603/index.m3u8
DAZN 2,http://sedum.notessedum.com/67ce26a2c88ee2b334c0483a64baff08/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b40e37f4d7e1f0364fcc03abb65a87be/index.m3u8
MOMO綜合台,http://sedum.notessedum.com/973f8268a40d98fa25f65904cc0c76c0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/629aafb7e638ae01526ec8a65d508187/index.m3u8
MOMO綜合台,http://sedum.notessedum.com/544eea049d5e47b44e781d0770ca4c22/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ab43b6aba6670f20391fa7897c5779ee/index.m3u8
緯來日本台,http://sedum.notessedum.com/d91c3dd97bfe3f801db48e806123f62d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d8b3cfd683df1c20d3187bb7b4932030/index.m3u8
緯來日本台,http://sedum.notessedum.com/20532e850c31bded5400289b80f5db7e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/afce3b20708655a545bba07953d24ed0/index.m3u8
緯來日本台,http://sedum.notessedum.com/11abedc7eca6e193fef5109a8f41c08d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1732ebe3d0e561a76374cb17726c1f66/index.m3u8
國興衛視,http://sedum.notessedum.com/678ae7d2bbca14d66cf8a7a271859b21/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/892ed797907c157423c78e63abdbb873/index.m3u8
國興衛視,http://sedum.notessedum.com/4006d22b1fa6b0966eb55cd5c8ddaf45/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7214f8cc10cddb435b59147ee51d1572/index.m3u8
國興衛視,http://sedum.notessedum.com/8ea2a26dd394bbfb8368807e47e64974/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/225da3b8ced8995db094a0ed5d858497/index.m3u8
Animax,http://sedum.notessedum.com/c5d349f40aea4a4fa8fef6a5641cc5a5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/47c451e290ed5736f2508bcefa741a83/index.m3u8
JET,http://sedum.notessedum.com/3cff3200dba8d952e34d624cf7dfc29b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8bd7504d00ea215d20e26ccd61195e58/index.m3u8
JET,http://sedum.notessedum.com/c8edb9a48b9f9760b2083097e527ec16/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/64b8f57ecf6332415ec9afbb521fab8a/index.m3u8
寰宇新聞台,http://sedum.notessedum.com/33ff4c1b98bb0b3d222097f4ef8991c9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/118b02cbc8eeacb800dda70b94723252/index.m3u8
mnews‧鏡新聞,http://sedum.notessedum.com/4b16c14dc18c2cc79562fd5dc45456aa/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f941945b14be8cbfdaea25964095ea0b/index.m3u8
Z頻道,http://sedum.notessedum.com/f70f3e14201c0c89938a31af11a83df8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/52174547f28dc9f6a64fd7bb3493068e/index.m3u8
Z頻道,http://sedum.notessedum.com/f3d35e0dc1a61cdc3c15a5c08871e0f7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0b581bb5e82827d0d95908ac830e23b8/index.m3u8
非凡商業台,http://sedum.notessedum.com/f64c88b2e65c31c967c6ca58f0102b7b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/925e583a16ebd3535225145dec1e4695/index.m3u8
